GAME_DATE_EST,SEASON,HOME_TEAM_ID,VISITOR_TEAM_ID,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,target
2009-03-18,2008,1610612760,1610612741,0.476,0.762,0.182,13.0,31.0,0.525,0.762,0.3,12.0,44.0,0
2009-03-18,2008,1610612745,1610612765,0.5,0.773,0.3329999999999999,23.0,45.0,0.384,0.731,0.545,17.0,48.0,1
2009-03-18,2008,1610612756,1610612755,0.5760000000000001,0.737,0.3,25.0,44.0,0.5489999999999999,0.667,0.471,24.0,31.0,1
2009-03-18,2008,1610612746,1610612764,0.588,0.737,0.5770000000000001,36.0,37.0,0.529,0.636,0.2,27.0,36.0,1
2009-03-18,2008,1610612740,1610612750,0.456,0.7829999999999999,0.286,20.0,42.0,0.419,0.7929999999999999,0.348,17.0,40.0,1
2009-03-18,2008,1610612749,1610612753,0.377,0.7040000000000001,0.25,17.0,41.0,0.48,0.657,0.379,25.0,44.0,0
2009-03-19,2008,1610612747,1610612744,0.5,0.8,0.5,24.0,50.0,0.457,0.789,0.3329999999999999,24.0,42.0,1
2009-03-19,2008,1610612739,1610612757,0.43,0.7040000000000001,0.211,18.0,40.0,0.421,0.7929999999999999,0.278,19.0,50.0,1
2009-03-19,2008,1610612737,1610612742,0.455,0.7040000000000001,0.353,17.0,38.0,0.4039999999999999,0.6920000000000001,0.1939999999999999,15.0,49.0,1
2009-03-20,2008,1610612754,1610612742,0.405,0.632,0.462,16.0,46.0,0.422,0.76,0.357,18.0,43.0,0
2009-03-20,2008,1610612761,1610612766,0.4479999999999999,0.923,0.3329999999999999,18.0,34.0,0.506,0.846,0.389,21.0,33.0,0
2009-03-20,2008,1610612751,1610612748,0.446,0.778,0.563,23.0,45.0,0.41,0.667,0.19,24.0,41.0,1
2009-03-20,2008,1610612752,1610612758,0.3979999999999999,0.75,0.286,16.0,36.0,0.5529999999999999,0.88,0.3329999999999999,23.0,52.0,0
2009-03-20,2008,1610612765,1610612746,0.557,0.7140000000000001,0.5,27.0,37.0,0.493,0.789,0.455,20.0,32.0,1
2009-03-20,2008,1610612745,1610612750,0.477,1.0,0.55,25.0,44.0,0.425,0.667,0.429,19.0,39.0,1
2009-03-20,2008,1610612740,1610612763,0.475,0.9,0.182,19.0,36.0,0.431,0.813,0.286,15.0,36.0,1
2009-03-20,2008,1610612744,1610612755,0.565,0.8240000000000001,0.474,35.0,37.0,0.38,0.775,0.25,25.0,50.0,1
2009-03-20,2008,1610612760,1610612762,0.4479999999999999,0.7859999999999999,0.313,25.0,46.0,0.488,0.6920000000000001,0.143,24.0,41.0,0
2009-03-20,2008,1610612743,1610612764,0.53,0.727,0.267,29.0,39.0,0.457,0.711,0.4,22.0,46.0,1
2009-03-20,2008,1610612759,1610612738,0.416,0.529,0.235,17.0,47.0,0.415,0.6920000000000001,0.5,20.0,44.0,0
2009-03-21,2008,1610612756,1610612764,0.5539999999999999,0.75,0.55,32.0,49.0,0.4,0.7829999999999999,0.133,14.0,49.0,1
2009-03-21,2008,1610612749,1610612757,0.395,0.76,0.357,15.0,40.0,0.43,0.81,0.4579999999999999,23.0,43.0,0
2009-03-21,2008,1610612741,1610612747,0.506,0.862,0.4,17.0,45.0,0.495,0.5710000000000001,0.524,22.0,39.0,0
2009-03-21,2008,1610612763,1610612738,0.3929999999999999,0.762,0.455,17.0,43.0,0.562,0.696,0.35,30.0,38.0,0
2009-03-21,2008,1610612753,1610612752,0.487,0.677,0.382,25.0,38.0,0.424,0.767,0.286,16.0,47.0,1
2009-03-21,2008,1610612766,1610612754,0.42,0.48,0.231,15.0,43.0,0.526,0.81,0.36,19.0,33.0,0
2009-03-21,2008,1610612739,1610612737,0.487,0.8,0.4,21.0,42.0,0.429,0.7240000000000001,0.429,21.0,40.0,1
2009-03-22,2008,1610612765,1610612748,0.449,0.889,0.1669999999999999,18.0,36.0,0.5,0.765,0.455,19.0,30.0,0
2009-03-22,2008,1610612759,1610612745,0.415,0.765,0.5,18.0,41.0,0.466,0.737,0.5,18.0,41.0,0
2009-03-22,2008,1610612740,1610612744,0.4529999999999999,0.85,0.25,19.0,47.0,0.395,0.778,0.211,18.0,47.0,1
2009-03-22,2008,1610612761,1610612746,0.44,0.6,0.231,25.0,57.0,0.387,0.636,0.25,14.0,34.0,1
2009-03-22,2008,1610612751,1610612739,0.41,0.778,0.1669999999999999,13.0,37.0,0.474,0.645,0.3329999999999999,25.0,46.0,0
2009-03-22,2008,1610612758,1610612755,0.4379999999999999,0.778,0.3329999999999999,21.0,40.0,0.597,0.7040000000000001,0.5379999999999999,22.0,34.0,0
2009-03-22,2008,1610612750,1610612760,0.43,0.652,0.368,18.0,46.0,0.446,0.7040000000000001,0.364,22.0,46.0,0
2009-03-23,2008,1610612737,1610612750,0.529,0.727,0.391,24.0,42.0,0.44,0.741,0.524,15.0,35.0,1
2009-03-23,2008,1610612764,1610612741,0.396,0.7829999999999999,0.346,21.0,49.0,0.447,0.87,0.25,22.0,45.0,0
2009-03-23,2008,1610612756,1610612743,0.506,0.773,0.375,26.0,46.0,0.447,0.879,0.476,22.0,33.0,1
2009-03-23,2008,1610612748,1610612763,0.469,0.667,0.3329999999999999,21.0,41.0,0.435,0.8,0.222,12.0,38.0,1
2009-03-23,2008,1610612752,1610612753,0.414,0.636,0.429,14.0,48.0,0.446,0.7170000000000001,0.28,14.0,48.0,0
2009-03-23,2008,1610612757,1610612755,0.406,0.941,0.294,18.0,40.0,0.514,0.897,0.6,12.0,40.0,0
2009-03-23,2008,1610612738,1610612746,0.479,0.765,0.636,23.0,33.0,0.4370000000000001,0.625,0.3329999999999999,24.0,40.0,1
2009-03-24,2008,1610612762,1610612745,0.447,0.76,0.286,23.0,42.0,0.348,0.857,0.385,19.0,52.0,1
2009-03-24,2008,1610612759,1610612744,0.519,0.7040000000000001,0.375,23.0,41.0,0.457,0.773,0.455,18.0,40.0,1
2009-03-24,2008,1610612760,1610612747,0.415,0.857,0.1669999999999999,26.0,45.0,0.5,0.941,0.385,24.0,41.0,0
2009-03-24,2008,1610612741,1610612765,0.44,0.8,0.357,23.0,41.0,0.482,0.6920000000000001,0.25,19.0,43.0,1
2009-03-25,2008,1610612737,1610612759,0.474,0.619,0.583,16.0,37.0,0.547,0.938,0.3329999999999999,13.0,35.0,0
2009-03-25,2008,1610612739,1610612751,0.471,0.885,0.529,25.0,49.0,0.41,0.65,0.455,22.0,32.0,1
2009-03-25,2008,1610612754,1610612748,0.4429999999999999,0.75,0.263,12.0,50.0,0.373,0.7929999999999999,0.176,24.0,44.0,1
2009-03-25,2008,1610612755,1610612750,0.408,0.85,0.3329999999999999,14.0,41.0,0.364,0.87,0.444,19.0,36.0,1
2009-03-25,2008,1610612752,1610612746,0.5539999999999999,0.875,0.414,27.0,36.0,0.5770000000000001,0.818,0.526,20.0,43.0,0
2009-03-25,2008,1610612764,1610612766,0.4639999999999999,0.733,0.429,18.0,34.0,0.467,0.633,0.222,24.0,41.0,1
2009-03-25,2008,1610612761,1610612749,0.479,0.875,0.5,23.0,39.0,0.478,0.778,0.481,23.0,34.0,1
2009-03-25,2008,1610612756,1610612762,0.5489999999999999,0.815,0.375,31.0,46.0,0.4529999999999999,0.593,0.545,26.0,45.0,1
2009-03-25,2008,1610612753,1610612738,0.37,0.8240000000000001,0.4,19.0,41.0,0.434,0.8,0.25,14.0,47.0,1
2009-03-25,2008,1610612742,1610612744,0.585,0.875,0.267,27.0,44.0,0.475,0.7929999999999999,0.5,21.0,26.0,1
2009-03-25,2008,1610612740,1610612743,0.426,0.833,0.385,19.0,37.0,0.4320000000000001,0.958,0.364,14.0,39.0,0
2009-03-26,2008,1610612757,1610612756,0.602,0.741,0.5,30.0,39.0,0.5,0.563,0.3,22.0,40.0,1
2009-03-26,2008,1610612741,1610612748,0.526,0.8,0.5329999999999999,24.0,40.0,0.4589999999999999,0.762,0.214,18.0,32.0,1
2009-03-26,2008,1610612765,1610612747,0.395,0.737,0.231,18.0,39.0,0.455,0.8420000000000001,0.3329999999999999,24.0,39.0,0
2009-03-27,2008,1610612753,1610612749,0.512,0.594,0.429,21.0,48.0,0.391,0.667,0.4,15.0,44.0,1
2009-03-27,2008,1610612761,1610612760,0.505,0.889,0.444,36.0,54.0,0.417,0.7929999999999999,0.231,21.0,37.0,1
2009-03-27,2008,1610612739,1610612750,0.534,0.857,0.55,25.0,47.0,0.41,0.5710000000000001,0.391,21.0,26.0,1
2009-03-27,2008,1610612755,1610612766,0.4639999999999999,0.818,0.308,14.0,23.0,0.514,0.69,0.3329999999999999,21.0,41.0,0
2009-03-27,2008,1610612752,1610612740,0.487,0.938,0.375,23.0,43.0,0.43,0.867,0.3,15.0,42.0,1
2009-03-27,2008,1610612742,1610612743,0.356,0.8109999999999999,0.429,14.0,42.0,0.56,0.667,0.4379999999999999,21.0,38.0,0
2009-03-27,2008,1610612759,1610612746,0.561,0.818,0.417,31.0,39.0,0.513,0.625,0.5,17.0,35.0,1
2009-03-27,2008,1610612758,1610612763,0.47,0.8,0.313,18.0,25.0,0.527,0.818,0.667,16.0,36.0,0
2009-03-27,2008,1610612751,1610612747,0.47,0.471,0.3329999999999999,23.0,48.0,0.471,0.737,0.3329999999999999,29.0,37.0,0
2009-03-27,2008,1610612737,1610612738,0.422,0.727,0.3329999999999999,14.0,44.0,0.474,0.762,0.45,22.0,45.0,0
2009-03-28,2008,1610612757,1610612763,0.416,0.7829999999999999,0.235,17.0,50.0,0.412,0.667,0.0,12.0,28.0,1
2009-03-28,2008,1610612762,1610612756,0.434,0.7709999999999999,0.417,27.0,56.0,0.371,0.667,0.259,21.0,51.0,1
2009-03-28,2008,1610612743,1610612744,0.551,0.677,0.385,37.0,44.0,0.42,0.9,0.4379999999999999,21.0,50.0,1
2009-03-28,2008,1610612745,1610612746,0.524,0.833,0.409,22.0,44.0,0.4629999999999999,0.6,0.3329999999999999,16.0,32.0,1
2009-03-28,2008,1610612748,1610612749,0.481,0.895,0.474,23.0,49.0,0.369,0.778,0.143,16.0,44.0,1
2009-03-28,2008,1610612764,1610612765,0.4429999999999999,0.8079999999999999,0.357,24.0,38.0,0.4679999999999999,0.737,0.667,24.0,44.0,0
2009-03-28,2008,1610612766,1610612752,0.494,0.696,0.286,26.0,46.0,0.376,0.7859999999999999,0.4,18.0,34.0,1
2009-03-28,2008,1610612741,1610612754,0.506,0.7390000000000001,0.467,23.0,40.0,0.4579999999999999,0.846,0.412,23.0,47.0,1
2009-03-29,2008,1610612750,1610612751,0.514,0.75,0.5,26.0,36.0,0.455,0.7859999999999999,0.304,14.0,39.0,1
2009-03-29,2008,1610612737,1610612747,0.3929999999999999,0.769,0.526,20.0,45.0,0.35,0.696,0.2,14.0,50.0,1
2009-03-29,2008,1610612761,1610612741,0.5429999999999999,0.875,0.462,31.0,42.0,0.5529999999999999,0.826,0.462,26.0,32.0,1
2009-03-29,2008,1610612739,1610612742,0.426,0.789,0.3329999999999999,28.0,53.0,0.362,0.647,0.294,23.0,43.0,1
2009-03-29,2008,1610612738,1610612760,0.47,0.708,0.348,29.0,48.0,0.361,0.821,0.2,18.0,36.0,1
2009-03-29,2008,1610612754,1610612764,0.516,0.81,0.45,26.0,51.0,0.429,0.8,0.467,10.0,44.0,1
2009-03-29,2008,1610612740,1610612759,0.375,0.97,0.308,13.0,44.0,0.4029999999999999,0.81,0.241,20.0,43.0,1
2009-03-29,2008,1610612758,1610612756,0.516,0.778,0.318,25.0,47.0,0.495,0.5710000000000001,0.385,26.0,45.0,1
2009-03-29,2008,1610612765,1610612755,0.528,0.677,0.4,24.0,35.0,0.4629999999999999,0.87,0.25,19.0,34.0,1
2009-03-30,2008,1610612748,1610612753,0.4529999999999999,0.619,0.3329999999999999,19.0,34.0,0.507,0.778,0.526,20.0,42.0,0
2009-03-30,2008,1610612744,1610612763,0.435,1.0,0.346,17.0,39.0,0.506,0.725,0.278,22.0,46.0,0
2009-03-30,2008,1610612762,1610612752,0.545,0.767,0.455,27.0,34.0,0.507,0.735,0.304,19.0,34.0,1
2009-03-30,2008,1610612751,1610612749,0.371,0.6970000000000001,0.188,15.0,40.0,0.481,0.7040000000000001,0.476,27.0,44.0,0
2009-03-31,2008,1610612758,1610612740,0.487,0.815,0.583,18.0,29.0,0.537,0.667,0.5,26.0,41.0,0
2009-03-31,2008,1610612757,1610612762,0.618,0.84,0.556,32.0,35.0,0.487,0.8059999999999999,0.385,20.0,28.0,1
2009-03-31,2008,1610612743,1610612752,0.5479999999999999,0.5,0.391,28.0,40.0,0.447,0.733,0.273,24.0,45.0,1
2009-03-31,2008,1610612759,1610612760,0.475,0.688,0.32,19.0,40.0,0.493,0.708,0.625,21.0,36.0,0
2009-03-31,2008,1610612750,1610612742,0.3979999999999999,0.9,0.222,25.0,38.0,0.5539999999999999,0.727,0.5,25.0,46.0,0
2009-03-31,2008,1610612755,1610612737,0.4679999999999999,0.815,0.1669999999999999,27.0,29.0,0.446,1.0,0.316,17.0,34.0,1
2009-03-31,2008,1610612754,1610612741,0.5,0.81,0.316,21.0,38.0,0.519,0.857,0.273,26.0,38.0,1
2009-03-31,2008,1610612739,1610612765,0.386,0.75,0.2,19.0,43.0,0.354,0.688,0.267,9.0,53.0,1
2009-03-31,2008,1610612766,1610612747,0.515,0.773,0.412,25.0,40.0,0.392,0.667,0.286,22.0,42.0,1
2009-04-01,2008,1610612738,1610612766,0.532,0.6920000000000001,0.379,21.0,40.0,0.461,0.7140000000000001,0.556,31.0,44.0,1
2009-04-01,2008,1610612751,1610612765,0.513,0.852,0.32,27.0,37.0,0.4679999999999999,0.9,0.462,27.0,35.0,1
2009-04-01,2008,1610612763,1610612764,0.481,0.8240000000000001,0.444,21.0,37.0,0.482,0.88,0.357,16.0,41.0,1
2009-04-01,2008,1610612753,1610612761,0.408,0.634,0.2689999999999999,17.0,35.0,0.494,0.722,0.5,23.0,49.0,0
2009-04-01,2008,1610612742,1610612748,0.4579999999999999,0.885,0.346,21.0,37.0,0.4379999999999999,0.7809999999999999,0.4379999999999999,18.0,39.0,1
2009-04-01,2008,1610612756,1610612745,0.5429999999999999,0.5710000000000001,0.5,25.0,44.0,0.5,0.7859999999999999,0.48,19.0,40.0,1
2009-04-01,2008,1610612746,1610612740,0.5,0.7859999999999999,0.44,27.0,42.0,0.531,0.789,0.214,28.0,32.0,0
2009-04-01,2008,1610612744,1610612758,0.535,0.762,0.231,25.0,52.0,0.439,0.8270000000000001,0.48,22.0,49.0,1
2009-04-01,2008,1610612749,1610612747,0.452,0.778,0.3329999999999999,32.0,39.0,0.472,0.861,0.385,15.0,41.0,0
2009-04-02,2008,1610612743,1610612762,0.467,0.7609999999999999,0.391,20.0,44.0,0.366,0.75,0.353,21.0,52.0,1
2009-04-02,2008,1610612764,1610612739,0.506,0.867,0.1,27.0,42.0,0.47,0.706,0.3670000000000001,22.0,40.0,1
2009-04-02,2008,1610612755,1610612749,0.507,0.7440000000000001,0.273,20.0,44.0,0.467,0.8079999999999999,0.286,21.0,28.0,1
2009-04-03,2008,1610612766,1610612748,0.513,0.667,0.3329999999999999,23.0,40.0,0.5,0.625,0.5329999999999999,20.0,29.0,0
2009-04-03,2008,1610612754,1610612759,0.516,0.737,0.474,19.0,37.0,0.5489999999999999,0.871,0.409,24.0,46.0,0
2009-04-03,2008,1610612738,1610612737,0.5329999999999999,0.857,0.429,26.0,38.0,0.356,0.774,0.273,16.0,37.0,1
2009-04-03,2008,1610612763,1610612742,0.5379999999999999,0.652,0.5710000000000001,16.0,45.0,0.494,0.76,0.318,20.0,32.0,1
2009-04-03,2008,1610612762,1610612750,0.48,0.862,0.455,22.0,28.0,0.5329999999999999,0.8,0.423,27.0,42.0,0
2009-04-03,2008,1610612753,1610612739,0.537,0.682,0.481,28.0,47.0,0.369,0.889,0.529,14.0,44.0,1
2009-04-03,2008,1610612756,1610612758,0.547,0.677,0.5379999999999999,27.0,51.0,0.4579999999999999,0.758,0.476,21.0,39.0,1
2009-04-03,2008,1610612744,1610612740,0.4679999999999999,0.853,0.385,19.0,42.0,0.43,0.7390000000000001,0.286,20.0,45.0,1
2009-04-03,2008,1610612747,1610612745,0.395,0.857,0.389,20.0,42.0,0.425,0.636,0.263,19.0,42.0,1
2009-04-03,2008,1610612760,1610612757,0.365,0.8,0.182,16.0,32.0,0.473,0.667,0.4379999999999999,22.0,57.0,0
2009-04-04,2008,1610612752,1610612761,0.451,0.773,0.222,19.0,44.0,0.4,0.85,0.375,21.0,47.0,0
2009-04-04,2008,1610612741,1610612751,0.421,0.8420000000000001,0.412,16.0,40.0,0.423,0.733,0.231,22.0,47.0,1
2009-04-04,2008,1610612743,1610612746,0.531,0.821,0.5,31.0,39.0,0.4639999999999999,0.7390000000000001,0.429,21.0,43.0,1
2009-04-04,2008,1610612737,1610612753,0.39,0.731,0.158,15.0,44.0,0.38,0.7040000000000001,0.3,18.0,51.0,0
2009-04-04,2008,1610612764,1610612748,0.507,0.639,0.417,26.0,41.0,0.551,0.667,0.4379999999999999,30.0,37.0,0
2009-04-04,2008,1610612749,1610612763,0.481,0.7140000000000001,0.44,28.0,28.0,0.515,0.8240000000000001,0.611,24.0,41.0,0
2009-04-04,2008,1610612755,1610612765,0.48,0.8079999999999999,0.4,18.0,43.0,0.37,0.7859999999999999,0.348,19.0,40.0,1
2009-04-05,2008,1610612739,1610612759,0.534,0.789,0.444,16.0,44.0,0.392,0.789,0.25,14.0,34.0,1
2009-04-05,2008,1610612742,1610612756,0.6,0.92,0.6,34.0,37.0,0.494,0.769,0.286,21.0,35.0,1
2009-04-05,2008,1610612765,1610612766,0.494,0.846,0.286,21.0,41.0,0.407,0.758,0.3,14.0,38.0,1
2009-04-05,2008,1610612761,1610612752,0.4429999999999999,0.867,0.308,20.0,45.0,0.506,0.818,0.5,24.0,44.0,0
2009-04-05,2008,1610612745,1610612757,0.514,0.815,0.4,20.0,42.0,0.452,0.667,0.375,19.0,34.0,1
2009-04-05,2008,1610612750,1610612743,0.414,0.818,0.273,18.0,37.0,0.5329999999999999,0.645,0.476,23.0,48.0,0
2009-04-05,2008,1610612740,1610612762,0.535,0.619,0.357,22.0,36.0,0.536,0.7140000000000001,0.273,27.0,39.0,0
2009-04-05,2008,1610612760,1610612754,0.44,0.6920000000000001,0.125,22.0,44.0,0.5,0.84,0.4,17.0,46.0,0
2009-04-05,2008,1610612751,1610612755,0.439,0.867,0.44,21.0,44.0,0.351,0.391,0.211,15.0,45.0,1
2009-04-05,2008,1610612758,1610612744,0.424,0.6559999999999999,0.389,16.0,45.0,0.374,0.875,0.45,15.0,49.0,0
2009-04-05,2008,1610612747,1610612746,0.423,0.586,0.25,21.0,38.0,0.37,0.741,0.238,15.0,46.0,1
2009-04-07,2008,1610612766,1610612755,0.4589999999999999,0.7809999999999999,0.308,24.0,42.0,0.422,0.75,0.3329999999999999,18.0,34.0,1
2009-04-07,2008,1610612761,1610612737,0.537,0.7829999999999999,0.462,27.0,33.0,0.506,0.821,0.5,24.0,37.0,0
2009-04-07,2008,1610612748,1610612740,0.392,0.818,0.304,12.0,48.0,0.425,0.813,0.353,15.0,37.0,0
2009-04-07,2008,1610612746,1610612750,0.358,0.556,0.29,19.0,34.0,0.469,0.636,0.364,19.0,62.0,0
2009-04-07,2008,1610612760,1610612759,0.4529999999999999,0.7140000000000001,0.667,18.0,42.0,0.476,0.7140000000000001,0.4,16.0,43.0,0
2009-04-07,2008,1610612741,1610612752,0.433,0.833,0.4379999999999999,23.0,45.0,0.506,0.5710000000000001,0.565,26.0,40.0,1
2009-04-07,2008,1610612745,1610612753,0.439,0.652,0.462,15.0,52.0,0.38,0.619,0.357,14.0,45.0,1
2009-04-07,2008,1610612758,1610612747,0.442,0.765,0.233,19.0,45.0,0.511,0.759,0.316,21.0,50.0,0
2009-04-07,2008,1610612763,1610612757,0.522,0.857,0.643,20.0,23.0,0.493,0.7140000000000001,0.429,14.0,38.0,0
2009-04-08,2008,1610612739,1610612764,0.447,0.7390000000000001,0.313,21.0,49.0,0.425,0.741,0.444,14.0,39.0,1
2009-04-08,2008,1610612754,1610612761,0.5489999999999999,0.897,0.2,30.0,57.0,0.384,0.7859999999999999,0.2,23.0,41.0,1
2009-04-08,2008,1610612759,1610612757,0.473,0.8,0.3329999999999999,17.0,26.0,0.527,0.846,0.375,19.0,43.0,0
2009-04-08,2008,1610612738,1610612751,0.519,0.826,0.357,23.0,40.0,0.452,0.7829999999999999,0.385,24.0,38.0,1
2009-04-08,2008,1610612753,1610612763,0.431,0.7140000000000001,0.19,19.0,32.0,0.426,0.7040000000000001,0.091,7.0,41.0,1
2009-04-08,2008,1610612749,1610612737,0.494,0.778,0.3329999999999999,28.0,32.0,0.53,0.773,0.36,18.0,31.0,0
2009-04-08,2008,1610612740,1610612756,0.467,0.75,0.3329999999999999,23.0,40.0,0.514,0.758,0.316,26.0,40.0,0
2009-04-08,2008,1610612743,1610612760,0.537,0.833,0.353,26.0,40.0,0.471,0.862,0.417,25.0,40.0,1
2009-04-08,2008,1610612742,1610612762,0.5489999999999999,0.879,0.4579999999999999,26.0,47.0,0.4529999999999999,0.711,0.462,25.0,34.0,1
2009-04-08,2008,1610612752,1610612765,0.364,0.765,0.321,18.0,33.0,0.5379999999999999,0.615,0.4379999999999999,25.0,57.0,0
2009-04-08,2008,1610612744,1610612750,0.442,0.8,0.409,22.0,41.0,0.457,0.7809999999999999,0.375,20.0,45.0,0
2009-04-09,2008,1610612747,1610612743,0.425,0.804,0.208,21.0,51.0,0.444,0.862,0.238,21.0,46.0,1
2009-04-09,2008,1610612758,1610612745,0.44,0.8240000000000001,0.435,20.0,37.0,0.54,0.909,0.524,18.0,40.0,0
2009-04-09,2008,1610612741,1610612755,0.524,1.0,0.364,24.0,33.0,0.521,0.593,0.636,22.0,33.0,1
2009-04-10,2008,1610612737,1610612754,0.519,0.7559999999999999,0.421,26.0,40.0,0.483,0.828,0.435,19.0,43.0,1
2009-04-10,2008,1610612738,1610612748,0.469,0.952,0.643,20.0,44.0,0.47,0.609,0.316,21.0,38.0,1
2009-04-10,2008,1610612753,1610612752,0.4379999999999999,0.6920000000000001,0.25,15.0,44.0,0.44,0.7390000000000001,0.364,25.0,49.0,0
2009-04-10,2008,1610612765,1610612751,0.535,0.643,0.4,24.0,41.0,0.474,0.647,0.417,21.0,31.0,1
2009-04-10,2008,1610612763,1610612756,0.488,0.65,0.409,26.0,45.0,0.474,0.545,0.25,22.0,37.0,1
2009-04-10,2008,1610612755,1610612739,0.4579999999999999,0.774,0.222,12.0,35.0,0.4679999999999999,0.762,0.522,24.0,38.0,0
2009-04-10,2008,1610612761,1610612764,0.4270000000000001,0.778,0.364,23.0,40.0,0.506,0.65,0.3329999999999999,22.0,44.0,0
2009-04-10,2008,1610612742,1610612740,0.4,0.818,0.208,24.0,54.0,0.421,0.88,0.3329999999999999,9.0,38.0,1
2009-04-10,2008,1610612759,1610612762,0.5,0.711,0.421,15.0,32.0,0.4429999999999999,0.833,0.364,20.0,38.0,1
2009-04-10,2008,1610612757,1610612747,0.4270000000000001,0.73,0.36,19.0,44.0,0.447,0.75,0.389,19.0,39.0,1
2009-04-10,2008,1610612746,1610612758,0.56,0.625,0.3329999999999999,26.0,51.0,0.326,0.6,0.2,14.0,51.0,1
2009-04-10,2008,1610612760,1610612766,0.4679999999999999,0.6920000000000001,0.1,17.0,50.0,0.3329999999999999,0.762,0.2689999999999999,16.0,39.0,1
2009-04-10,2008,1610612744,1610612745,0.439,0.861,0.462,23.0,27.0,0.494,0.813,0.3329999999999999,21.0,48.0,0
2009-04-11,2008,1610612746,1610612757,0.38,0.909,0.133,16.0,41.0,0.444,0.7040000000000001,0.25,14.0,43.0,0
2009-04-11,2008,1610612762,1610612744,0.42,0.784,0.263,27.0,41.0,0.5479999999999999,0.784,0.45,22.0,40.0,0
2009-04-11,2008,1610612749,1610612760,0.524,0.769,0.409,31.0,41.0,0.424,0.826,0.5,22.0,44.0,1
2009-04-11,2008,1610612741,1610612766,0.476,0.815,0.4579999999999999,27.0,35.0,0.5,0.7,0.6,25.0,40.0,1
2009-04-11,2008,1610612750,1610612756,0.416,0.7140000000000001,0.4,18.0,41.0,0.482,0.759,0.5,25.0,47.0,0
2009-04-11,2008,1610612751,1610612753,0.5429999999999999,0.8420000000000001,0.55,27.0,34.0,0.455,0.552,0.389,22.0,35.0,1
2009-04-11,2008,1610612754,1610612765,0.455,0.773,0.409,16.0,42.0,0.5,0.7929999999999999,0.5,21.0,39.0,1
2009-04-12,2008,1610612740,1610612742,0.556,0.938,0.368,24.0,36.0,0.425,0.923,0.273,21.0,41.0,1
2009-04-12,2008,1610612739,1610612738,0.551,0.7240000000000001,0.625,24.0,46.0,0.358,0.591,0.278,20.0,28.0,1
2009-04-12,2008,1610612747,1610612763,0.452,0.813,0.2,20.0,47.0,0.366,0.789,0.421,16.0,41.0,1
2009-04-12,2008,1610612761,1610612755,0.5379999999999999,0.852,0.308,27.0,34.0,0.41,0.882,0.3329999999999999,18.0,47.0,1
2009-04-12,2008,1610612758,1610612759,0.42,0.941,0.444,19.0,40.0,0.412,0.667,0.409,17.0,45.0,0
2009-04-12,2008,1610612748,1610612752,0.563,0.81,0.484,19.0,47.0,0.4429999999999999,0.76,0.286,19.0,35.0,1
2009-04-13,2008,1610612751,1610612766,0.408,0.769,0.375,18.0,42.0,0.452,0.778,0.0,17.0,33.0,1
2009-04-13,2008,1610612754,1610612739,0.4479999999999999,0.821,0.364,17.0,41.0,0.46,0.853,0.381,19.0,51.0,0
2009-04-13,2008,1610612764,1610612761,0.4679999999999999,0.792,0.2,17.0,49.0,0.406,0.7140000000000001,0.235,30.0,51.0,0
2009-04-13,2008,1610612765,1610612741,0.4,0.696,0.286,19.0,47.0,0.462,0.778,0.313,23.0,40.0,0
2009-04-13,2008,1610612749,1610612753,0.4429999999999999,0.741,0.381,25.0,51.0,0.318,0.733,0.111,13.0,52.0,1
2009-04-13,2008,1610612757,1610612760,0.511,0.81,0.4,21.0,54.0,0.402,0.789,0.1669999999999999,19.0,36.0,1
2009-04-13,2008,1610612745,1610612740,0.4589999999999999,1.0,0.263,21.0,46.0,0.346,0.6,0.25,15.0,37.0,1
2009-04-13,2008,1610612743,1610612758,0.4589999999999999,0.75,0.4479999999999999,27.0,45.0,0.471,0.6,0.391,27.0,42.0,1
2009-04-13,2008,1610612762,1610612746,0.455,0.821,0.5,20.0,50.0,0.4379999999999999,0.556,0.263,26.0,36.0,1
2009-04-13,2008,1610612756,1610612763,0.5429999999999999,0.703,0.3329999999999999,25.0,37.0,0.506,0.833,0.3329999999999999,18.0,34.0,1
2009-04-13,2008,1610612744,1610612759,0.341,0.737,0.2,11.0,43.0,0.435,0.633,0.381,21.0,59.0,0
2009-04-13,2008,1610612742,1610612750,0.451,0.889,0.4,19.0,40.0,0.451,0.833,0.455,24.0,40.0,1
2009-04-14,2008,1610612747,1610612762,0.5579999999999999,0.875,0.615,39.0,30.0,0.493,0.745,0.25,27.0,35.0,1
2009-04-14,2008,1610612755,1610612738,0.4629999999999999,0.76,0.25,21.0,38.0,0.519,0.529,0.563,24.0,41.0,0
2009-04-14,2008,1610612737,1610612748,0.423,0.654,0.3329999999999999,18.0,38.0,0.397,0.5710000000000001,0.273,21.0,45.0,1
2009-04-15,2008,1610612738,1610612764,0.529,0.625,0.556,29.0,41.0,0.494,0.8,0.35,15.0,35.0,1
2009-04-15,2008,1610612741,1610612761,0.424,0.773,0.214,20.0,40.0,0.478,0.81,0.4,27.0,57.0,0
2009-04-15,2008,1610612739,1610612755,0.517,0.667,0.417,26.0,36.0,0.528,0.7440000000000001,0.3329999999999999,18.0,36.0,0
